DATE,INDEX,Turnover
17/05/2018,1516.37,794928.82
16/05/2018,1502.42,818781.24
15/05/2018,1491.85,754552.12
14/05/2018,1487.04,866092.93
13/05/2018,1485.21,199121.39
10/05/2018,1472.19,756690.55
09/05/2018,1469.98,758662.87
08/05/2018,1464.42,962920.89
07/05/2018,1474.74,878453.52
06/05/2018,1476.13,212383.94
03/05/2018,1468.91,1078019.32
02/05/2018,1476.2,569962.77
01/05/2018,1463.83,413351.51
30/04/2018,1465.24,788720.78
29/04/2018,1473.96,229282.16
26/04/2018,1466.89,1016431.18
25/04/2018,1459.83,612526.23
24/04/2018,1480.7,614260.92
23/04/2018,1480.67,817687.36
22/04/2018,1491.82,307585.58
17/04/2018,1484.42,607467.1
16/04/2018,1476.26,673152.7
15/04/2018,1471.43,282044.03
12/04/2018,1461.65,840273.2
11/04/2018,1439.44,1137935.98
10/04/2018,1441.07,689356.34
09/04/2018,1418.91,1402395.85
08/04/2018,1416.93,426097.52
04/04/2018,1391.67,663707.43
03/04/2018,1423.86,321028.04
02/04/2018,1431.07,158262.54
01/04/2018,1440.09,123762.98
29/03/2018,1436.22,1163855.07
28/03/2018,1434.43,630944.17
27/03/2018,1448.5,681121.85
26/03/2018,1438.36,610274.89
25/03/2018,1427.67,499176.58
22/03/2018,1470.44,751454.45
21/03/2018,1483.42,767605.02
20/03/2018,1488.24,653585.65
19/03/2018,1486.92,540855.85
18/03/2018,1501.37,198133.81
15/03/2018,1504.95,1182848.03
14/03/2018,1499.11,623500.95
13/03/2018,1502.02,745712.08
12/03/2018,1493.78,760225.27
11/03/2018,1494.5,345356.67
08/03/2018,1481.35,661691.7
07/03/2018,1479.48,637072.52
06/03/2018,1482.12,631865.22
05/03/2018,1476.78,820479.4
04/03/2018,1486.3,324635.41
28/02/2018,1500.56,971319.6
27/02/2018,1511.06,747076.7
26/02/2018,1508.75,763973.53
25/02/2018,1507.95,271989.52
22/02/2018,1499.34,1479629.52
21/02/2018,1502.25,902561.23
20/02/2018,1498.85,607627.7
19/02/2018,1508.1,699138.34
18/02/2018,1498.55,310065.39
15/02/2018,1490.2,992983.5
14/02/2018,1474.78,951598.11
13/02/2018,1467.17,819980.55
12/02/2018,1468.5,883496.52
11/02/2018,1459.97,333006.91
08/02/2018,1478.52,1028463.58
07/02/2018,1497.33,688465.01
06/02/2018,1482.71,1182372.81
05/02/2018,1505.81,919645.94
04/02/2018,1512.84,355821.64
01/02/2018,1540.28,2308590.32
31/01/2018,1547.55,864122
30/01/2018,1538.88,943856.91
29/01/2018,1549.87,882451.65
28/01/2018,1554.3,338862.86
25/01/2018,1543.13,1580422.74
24/01/2018,1538.76,677472.61
23/01/2018,1533.68,772526.6
22/01/2018,1531.46,822357.6
21/01/2018,1527,287205.95
18/01/2018,1533.58,1000507.83
17/01/2018,1535.3,756249.44
16/01/2018,1542.81,1079735.29
15/01/2018,1541.2,625742.91
14/01/2018,1541.93,375656.98
11/01/2018,1531.65,818607.2
10/01/2018,1516.89,587884.13
09/01/2018,1528.91,547969.57
08/01/2018,1530.21,680776.28
07/01/2018,1536.92,400011.8
04/01/2018,1535.89,2650677.21
03/01/2018,1525.77,828257.46
02/01/2018,1532.12,800555.45
01/01/2018,1523.24,328331.92
31/12/2017,1509.78,265570.96
28/12/2017,1512.48,1135090.05
27/12/2017,1506.4,551584.83
26/12/2017,1508.45,514518.57
25/12/2017,1508.3,433664.42
24/12/2017,1514.49,462061.33
21/12/2017,1486.94,646823.02
20/12/2017,1478.37,675051.72
19/12/2017,1473.56,863552.16
18/12/2017,1473.81,705544.56
17/12/2017,1465.73,186908.74
14/12/2017,1461.34,1714908.67
13/12/2017,1457.83,615231.6
12/12/2017,1463.22,723877.99
11/12/2017,1460.5,638394.06
10/12/2017,1454.36,394826.62
07/12/2017,1445.68,1985908.55
06/12/2017,1448.41,636020
05/12/2017,1460.04,583360.82
04/12/2017,1466.28,612029.46
03/12/2017,1470.73,389999.93
30/11/2017,1455.32,1629823.47
29/11/2017,1449.28,616995.95
28/11/2017,1446.67,649042.86
27/11/2017,1435.86,764259.08
26/11/2017,1440.08,464343.03
23/11/2017,1432.71,1235061.72
22/11/2017,1417.72,731855.31
21/11/2017,1417.31,839477.75
20/11/2017,1409.85,633906.03
19/11/2017,1409.06,255823.87
16/11/2017,1405.6,788321.82
15/11/2017,1400.05,516108.56
14/11/2017,1411.82,644706.26
13/11/2017,1418.48,598250.05
12/11/2017,1419.84,225879.17
09/11/2017,1417.35,1483442.11
08/11/2017,1419.14,518884.66
07/11/2017,1423.36,633891.21
06/11/2017,1427.31,575606.26
05/11/2017,1424.79,226362.85
02/11/2017,1427.62,1457089.27
01/11/2017,1442.9,494803.22
31/10/2017,1438.61,612109.73
30/10/2017,1441.49,485836.47
29/10/2017,1442.86,236760.04
26/10/2017,1438.18,889424.99
25/10/2017,1437.58,516436.27
24/10/2017,1441.73,504480.84
23/10/2017,1440.59,481650.92
22/10/2017,1445.46,262128.73
19/10/2017,1435.56,742774.99
18/10/2017,1447.39,488018.59
17/10/2017,1443.68,597535.89
16/10/2017,1443.29,1150107.13
15/10/2017,1448.82,321403.26
10/10/2017,1441.19,312119.05
09/10/2017,1444.89,417364.76
08/10/2017,1447.18,260626.77
03/10/2017,1432.9,715016.47
02/10/2017,1429.88,622161.37
01/10/2017,1427.84,224403.42
28/09/2017,1421.04,1349562.76
27/09/2017,1418.85,570955.67
26/09/2017,1418.2,441968.42
25/09/2017,1417.2,480532.11
24/09/2017,1416.52,237462.22
19/09/2017,1419.9,594506.83
18/09/2017,1424.96,561227.01
17/09/2017,1415.1,250274.8
14/09/2017,1415.46,943971.38
13/09/2017,1417.91,504714.18
12/09/2017,1412.6,962484.08
11/09/2017,1404.03,713343.86
10/09/2017,1384.87,323122.8
07/09/2017,1388.09,1727582.63
06/09/2017,1393.31,645968.11
05/09/2017,1392.31,413920.09
04/09/2017,1390.55,414904.1
03/09/2017,1383.91,289353.27
31/08/2017,1400.94,707619.72
30/08/2017,1390.99,519559.75
29/08/2017,1381.61,516688.19
28/08/2017,1392.42,361062.83
27/08/2017,1392.01,183968.23
24/08/2017,1396.08,1325036.42
23/08/2017,1395.75,501811.22
22/08/2017,1407.05,519478.89
21/08/2017,1394.77,569887.96
20/08/2017,1389.28,204772.26
17/08/2017,1394.49,636590.63
16/08/2017,1399.13,603883.95
15/08/2017,1388.68,746215.39
14/08/2017,1388.58,743774.66
13/08/2017,1365.96,238101.44
10/08/2017,1363.5,1437893.79
09/08/2017,1376.87,852036.76
08/08/2017,1392.75,896508.18
07/08/2017,1398.27,951980.95
06/08/2017,1399.42,917348.25
03/08/2017,1417.24,1930927.8
02/08/2017,1439.23,542474.44
31/07/2017,1447.14,474824.67
30/07/2017,1449.62,257194.43
27/07/2017,1451.48,768896.07
26/07/2017,1453.64,375051.9
25/07/2017,1455.23,579909.73
24/07/2017,1451.67,519065.88
23/07/2017,1452.52,213451.58
20/07/2017,1458.12,575278.82
19/07/2017,1455.44,569798.71
18/07/2017,1452.97,726971.59
17/07/2017,1456.86,729895.69
16/07/2017,1459.99,395069.67
13/07/2017,1456.12,1117207.1
12/07/2017,1442.12,673674.61
11/07/2017,1435.93,718686.19
10/07/2017,1435.35,604345.15
09/07/2017,1434.78,168801.96
06/07/2017,1428.36,1228636.77
05/07/2017,1433.19,527563.65
04/07/2017,1435.68,395738.74
03/07/2017,1436.29,508918.91
02/07/2017,1434.44,301846.56
29/06/2017,1433.63,1445576
28/06/2017,1436.23,633617.22
27/06/2017,1438.59,699706.02
26/06/2017,1444.63,644445.64
25/06/2017,1442.12,312143.44
22/06/2017,1438.22,661200.56
21/06/2017,1439.32,581102.69
20/06/2017,1436.19,588162.13
19/06/2017,1439.54,741866.85
18/06/2017,1425.31,338291.09
15/06/2017,1423.62,1471753.14
14/06/2017,1428.98,628511.51
13/06/2017,1425.32,507037.84
12/06/2017,1420.63,713793.31
11/06/2017,1427.33,273288.77
08/06/2017,1425.7,703755.36
07/06/2017,1427.42,717612.26
06/06/2017,1423.9,522130.3
05/06/2017,1427.49,639228.01
04/06/2017,1427.89,437248.82
01/06/2017,1421.14,1489911.98
29/05/2017,1419.36,868852.78
28/05/2017,1418.59,485525.4
25/05/2017,1423.35,1323582.87
24/05/2017,1418.55,728886.68
23/05/2017,1419.18,644865.74
22/05/2017,1421.59,565257.75
21/05/2017,1422.48,345359.08
18/05/2017,1412.19,980078.38
17/05/2017,1419.73,505431.83
16/05/2017,1432.81,584146.75
15/05/2017,1432.49,557311.85
14/05/2017,1431.77,323459.29
11/05/2017,1422.53,875022.35
10/05/2017,1420.11,840968.54
09/05/2017,1428.62,635041.42
08/05/2017,1423.52,681836.26
07/05/2017,1423.52,382399.27
04/05/2017,1409.95,1292396.94
03/05/2017,1403.5,681778.96
30/04/2017,1398.75,275977.61
27/04/2017,1405.45,983077.6
26/04/2017,1410.75,543509.87
25/04/2017,1402.91,581873.47
24/04/2017,1402.53,676972.57
23/04/2017,1385.16,269645.21
20/04/2017,1393.14,662742.64
19/04/2017,1389.29,539729.85
18/04/2017,1380.24,615303.81
13/04/2017,1378.66,465086.37
12/04/2017,1394.12,651114.22
09/04/2017,1396.06,499124.48
06/04/2017,1400.3,1766876.34
05/04/2017,1409.9,681131.15
04/04/2017,1394.11,605129.38
03/04/2017,1394.65,516667.13
02/04/2017,1396.01,235340.56
30/03/2017,1397.38,1278700.88
29/03/2017,1400.48,559315.62
28/03/2017,1401,662780.45
27/03/2017,1395.09,712758.9
26/03/2017,1401.54,334092.68
23/03/2017,1415.99,770746.1
22/03/2017,1416.01,727531.52
21/03/2017,1411.84,754826.35
20/03/2017,1423.59,467591.63
19/03/2017,1417.36,318270.85
16/03/2017,1426.86,1000801.7
15/03/2017,1438.12,526767.22
14/03/2017,1435.09,658877.68
13/03/2017,1440.11,633979.05
09/03/2017,1439.21,885717.44
08/03/2017,1438.81,490601.55
07/03/2017,1429.97,738337.62
06/03/2017,1429.67,648351.85
05/03/2017,1443.39,297926.65
02/03/2017,1443.15,2635998.4
01/03/2017,1445.01,1019607.62
28/02/2017,1423.03,982036.43
27/02/2017,1435.13,618114.11
26/02/2017,1443.58,242546.58
23/02/2017,1444,1555874.31
22/02/2017,1447.8,820862.67
21/02/2017,1454.32,627094.15
20/02/2017,1458.6,461653.22
19/02/2017,1460.47,309556.67
16/02/2017,1452.67,1039614.13
15/02/2017,1448.51,876435.09
14/02/2017,1440.26,631850.72
13/02/2017,1440.57,894436.51
12/02/2017,1433.37,460491.49
09/02/2017,1418.08,4590722.19
08/02/2017,1408.42,694505.36
07/02/2017,1417.76,688658.62
06/02/2017,1413.83,624369.04
05/02/2017,1412.86,282699.9
02/02/2017,1414.4,855900.87
01/02/2017,1419.36,673487.69
31/01/2017,1408.29,986871.07
30/01/2017,1407.24,426038.95
29/01/2017,1425.57,152740.78
26/01/2017,1423.69,1178613.08
25/01/2017,1421.19,536922.97
24/01/2017,1413.72,630608.81
23/01/2017,1406.67,685445.18
22/01/2017,1420.92,290052.13
19/01/2017,1421.47,825281.9
18/01/2017,1439.8,445580.58
17/01/2017,1445.45,610053.88
16/01/2017,1448.31,433763
15/01/2017,1454,232454.61
12/01/2017,1450.06,793525.95
11/01/2017,1458.71,507365.34
10/01/2017,1460.04,528210.64
09/01/2017,1463.6,488735.13
08/01/2017,1463.58,377190.11
05/01/2017,1467.83,933987.38
04/01/2017,1464.31,637293.83
03/01/2017,1463.67,765736.51
02/01/2017,1461.84,520726.94
01/01/2017,1459.91,309169.73
29/12/2016,1470.78,1028177.25
28/12/2016,1478.96,574271.62
27/12/2016,1475.53,441365.9
26/12/2016,1461.8,268789.68
25/12/2016,1461.35,235138.37
22/12/2016,1463.47,514039.48
21/12/2016,1460.2,445612.64
20/12/2016,1465.52,438762.14
19/12/2016,1461.1,500367.68
18/12/2016,1459.05,219422.7
15/12/2016,1455.92,843692.71
14/12/2016,1455.11,582053.04
13/12/2016,1463.19,576857.18
12/12/2016,1455.19,566191.89
11/12/2016,1461.14,293085.26
08/12/2016,1445.54,638716.43
07/12/2016,1440.64,610702.19
06/12/2016,1445.41,778331.25
05/12/2016,1449.77,531066.65
04/12/2016,1432.95,221541.82
01/12/2016,1438.25,748374.31
30/11/2016,1445.9,1643357.01
29/11/2016,1450.84,351428.15
28/11/2016,1451.81,462653.54
27/11/2016,1457.66,211161.33
24/11/2016,1450,720969.66
23/11/2016,1448.49,552436.53
22/11/2016,1450.83,760584.28
21/11/2016,1441.25,603070.47
20/11/2016,1437.59,327885.26
17/11/2016,1432.48,645384.55
16/11/2016,1432.33,821966.62
15/11/2016,1431.7,965517.65
14/11/2016,1429.72,860688.15
13/11/2016,1432.36,359241.7
10/11/2016,1424.94,954481.55
09/11/2016,1418.61,1131490.6
08/11/2016,1401.52,621072.41
07/11/2016,1413.96,696601.88
06/11/2016,1395.01,370274.49
03/11/2016,1387.6,625636.32
02/11/2016,1388.81,658037.56
01/11/2016,1397.81,770842.33
31/10/2016,1405.52,2258365.73
30/10/2016,1406.49,229313.23
27/10/2016,1423.46,949809.26
26/10/2016,1428.94,380194.05
25/10/2016,1436.52,596833.82
20/10/2016,1429.76,364561.94
19/10/2016,1429.85,427488.26
18/10/2016,1428.16,650917.7
13/10/2016,1416.23,919183.19
10/10/2016,1442.95,609671.84
09/10/2016,1436.29,283344.26
06/10/2016,1435.24,804171.13
05/10/2016,1440.42,763004.75
29/09/2016,1442.93,1425551.01
28/09/2016,1450.9,393881.99
27/09/2016,1453.98,532608.12
26/09/2016,1456.58,662272.41
25/09/2016,1462.76,234745.01
22/09/2016,1461.56,635993.31
21/09/2016,1439.53,450800.88
20/09/2016,1439.18,370115.02
19/09/2016,1448.67,465328.89
18/09/2016,1447.44,196388.13
15/09/2016,1434.6,665133.42
14/09/2016,1432.28,1840741.88
13/09/2016,1430.72,705297.8
12/09/2016,1437.24,716911.52
11/09/2016,1433.03,326459.08
08/09/2016,1458.46,546610.21
07/09/2016,1461.51,426116.89
06/09/2016,1452.91,419431.92
05/09/2016,1453.58,367285
04/09/2016,1443.48,146508.07
01/09/2016,1445.08,482793.05
31/08/2016,1447.01,643034.18
30/08/2016,1448.84,388751.46
29/08/2016,1446.41,293505.36
28/08/2016,1447.53,110605.34
25/08/2016,1453.84,977274.82
24/08/2016,1467.88,347604.02
23/08/2016,1472.58,393118.81
22/08/2016,1471.23,417534.37
21/08/2016,1470.63,125358.37
18/08/2016,1468.41,449616.48
17/08/2016,1465.03,278471.81
16/08/2016,1467.58,495508.85
15/08/2016,1472.45,367633.5
11/08/2016,1467.44,474898.23
10/08/2016,1462.7,709111.63
09/08/2016,1474.22,451164.5
08/08/2016,1473.35,300519.34
07/08/2016,1472.97,181400.07
04/08/2016,1456.41,572864.34
03/08/2016,1450.23,390713.09
02/08/2016,1447.26,356115.36
01/08/2016,1461.52,867096.57
31/07/2016,1458,174203.22
28/07/2016,1452.07,946813.15
27/07/2016,1458.58,400866.05
26/07/2016,1461.51,400161.62
25/07/2016,1463.92,339674.11
24/07/2016,1468.66,219563.02
21/07/2016,1467.68,452940.86
20/07/2016,1468.32,463678.32
19/07/2016,1459.22,368500.36
18/07/2016,1458.29,398916.58
17/07/2016,1459.65,152774.6
14/07/2016,1460.97,689392.71
13/07/2016,1449.26,872817.81
12/07/2016,1444.56,565565.69
11/07/2016,1434.91,370144.12
10/07/2016,1431.8,246032.92
07/07/2016,1412.44,473493.21
06/07/2016,1398.1,448065.24
05/07/2016,1405.03,356549.02
04/07/2016,1413.86,370435.31
03/07/2016,1412.91,240204.27
30/06/2016,1397.95,687121.89
29/06/2016,1399.53,484527.76
28/06/2016,1392.25,584913.44
27/06/2016,1382.34,566319.47
26/06/2016,1387.2,459395.44
23/06/2016,1432.64,1457918.65
22/06/2016,1433.58,507195.9
21/06/2016,1428.63,446837.14
20/06/2016,1430.39,779204.45
19/06/2016,1413.14,223504.34
16/06/2016,1408.68,1252316.01
15/06/2016,1420.3,1004954.3
14/06/2016,1410.09,2887632.98
13/06/2016,1412.44,610136.09
09/06/2016,1430.44,701852.68
08/06/2016,1439.51,624743.44
07/06/2016,1448.2,621859.03
06/06/2016,1445.99,685392.63
05/06/2016,1443.87,251880.22
02/06/2016,1444.86,618226.89
01/06/2016,1440.45,430687.36
31/05/2016,1444.34,1535597.88
30/05/2016,1447.46,431607.55
29/05/2016,1435.15,217775.23
26/05/2016,1430.5,1276446.28
25/05/2016,1440.69,676208.14
24/05/2016,1428.24,642077.15
23/05/2016,1413.94,549568.13
22/05/2016,1407.97,203760.12
19/05/2016,1398.45,829927.36
18/05/2016,1410.36,671830.85
17/05/2016,1399.73,680155.03
16/05/2016,1400.69,677585.47
15/05/2016,1401.56,360389.95
10/05/2016,1420.9,575600.69
09/05/2016,1410.14,803752.12
08/05/2016,1405.91,367411.01
05/05/2016,1410.84,574483.35
04/05/2016,1406.31,448141.32
03/05/2016,1414.62,602384.87
02/05/2016,1427.11,639652.96
01/05/2016,1413.84,355590.53
27/04/2016,1438.66,1038681.34
26/04/2016,1463.89,728735.43
25/04/2016,1484.28,307964.63
24/04/2016,1496.56,158487.74
21/04/2016,1496.41,560862.13
20/04/2016,1498.6,759147.5
19/04/2016,1502.66,500851.08
18/04/2016,1492.85,663455.06
17/04/2016,1489.18,224275.17
14/04/2016,1474.23,640577.48
13/04/2016,1467.11,451921.21
12/04/2016,1448.3,492693.85
11/04/2016,1451.95,504029.17
10/04/2016,1437.1,103097.63
07/04/2016,1443.5,529235.3
06/04/2016,1443.92,573935.1
05/04/2016,1439.41,514525.17
04/04/2016,1451.98,486595.36
03/04/2016,1448.95,194329.88
31/03/2016,1450.39,605546.06
30/03/2016,1462.52,506487.96
29/03/2016,1463.9,526833.25
28/03/2016,1475.03,370824.76
27/03/2016,1474.98,209163.73
23/03/2016,1485.9,995992.82
22/03/2016,1488.35,487683.51
21/03/2016,1485.32,541989.26
20/03/2016,1485.03,246096.38
17/03/2016,1483.21,1195817.91
16/03/2016,1488.76,458743.34
15/03/2016,1483.36,703400.39
14/03/2016,1487.74,1601192.91
13/03/2016,1487.65,327409.15
10/03/2016,1478.61,743572.65
09/03/2016,1466.47,493338.42
08/03/2016,1460.48,517810.71
07/03/2016,1457.48,514453.8
06/03/2016,1458.86,212052.18
03/03/2016,1449.75,588673.43
02/03/2016,1447.89,562312.23
01/03/2016,1442.54,577046.21
29/02/2016,1437.93,653585.68
28/02/2016,1441.03,233013.04
25/02/2016,1427.09,1083081.13
24/02/2016,1420.76,499810.02
23/02/2016,1430.23,501259.18
22/02/2016,1436.32,580985.29
21/02/2016,1422.2,158727.61
18/02/2016,1418.22,906742.97
17/02/2016,1429.96,591703.15
16/02/2016,1405.61,537316.87
15/02/2016,1407.27,335472.79
14/02/2016,1397.61,222379.51
11/02/2016,1383.34,945780.34
10/02/2016,1422.49,465379.64
09/02/2016,1417.9,607546.69
08/02/2016,1420.83,678362.01
07/02/2016,1437.89,244350.47
04/02/2016,1454.56,660786.19
03/02/2016,1448.1,565234.84
02/02/2016,1457.4,726793.48
01/02/2016,1470.56,642823.42
31/01/2016,1475.85,305091.76
28/01/2016,1452.17,1863102.85
27/01/2016,1447.85,539674.68
26/01/2016,1455.8,547110.2
25/01/2016,1452.93,568788.36
24/01/2016,1463.94,260868.58
21/01/2016,1439.99,1021852.08
20/01/2016,1433.58,709114.65
19/01/2016,1464.16,495750.81
18/01/2016,1456.3,478719.08
17/01/2016,1448.75,400656.18
14/01/2016,1454.4,769238.15
13/01/2016,1497.78,690326.43
12/01/2016,1502.6,603023.61
11/01/2016,1492.8,790197.55
10/01/2016,1487.15,278195.53
07/01/2016,1493.97,973649.58
06/01/2016,1523.41,741206.72
05/01/2016,1531.42,679482.2
04/01/2016,1524.1,876563.75
03/01/2016,1540.9,370915.14
31/12/2015,1528.74,957481.57
30/12/2015,1527.96,577202.26
29/12/2015,1534.59,530155.47
28/12/2015,1524.67,522172.42
27/12/2015,1533.85,326526.52
24/12/2015,1517.44,1321057.04
23/12/2015,1498,700717.21
22/12/2015,1488.48,706389.86
21/12/2015,1498.94,657579.44
20/12/2015,1495.67,434182.92
17/12/2015,1519.08,982839.27
16/12/2015,1501.65,530348.34
15/12/2015,1509.86,863346.7
14/12/2015,1487.36,3853339.3
13/12/2015,1494.5,367695.8
10/12/2015,1533.22,1430647.46
09/12/2015,1544.41,759071.02
08/12/2015,1542.38,543966.87
07/12/2015,1555.73,586614.36
06/12/2015,1567.4,281990.65
03/12/2015,1561.17,805318.79
02/12/2015,1575.4,528617.64
01/12/2015,1572.9,695182.16
30/11/2015,1560.5,1531540.96
29/11/2015,1562.95,178390.24
26/11/2015,1561.49,1233379.85
25/11/2015,1560.23,753053.81
24/11/2015,1562.28,726411.21
23/11/2015,1573.68,687239.52
22/11/2015,1576.14,263532.78
19/11/2015,1573.66,632965.2
18/11/2015,1569.26,500979.39
17/11/2015,1558.5,647871.92
16/11/2015,1545.42,614592.12
15/11/2015,1517.36,616410.32
12/11/2015,1557.49,1075061.98
11/11/2015,1574.12,392920.58
10/11/2015,1564.71,605431.96
09/11/2015,1562.15,563259.27
08/11/2015,1570.19,269919.84
05/11/2015,1581.79,713955.9
04/11/2015,1583,534545.98
03/11/2015,1582.72,411874.92
02/11/2015,1577.82,581130.78
01/11/2015,1574.41,351152.79
29/10/2015,1573.54,1148053.32
28/10/2015,1566.15,499039.45
27/10/2015,1564.49,444746.39
26/10/2015,1575.17,712242.02
25/10/2015,1580.33,462630.2
22/10/2015,1545.29,687123.42
21/10/2015,1547.47,666865.65
20/10/2015,1540.8,411419.11
19/10/2015,1539.08,654371.87
18/10/2015,1544.67,243069.01
15/10/2015,1527.07,517539.01
14/10/2015,1510.37,447439.59
13/10/2015,1497.2,739493.97
12/10/2015,1514.35,370129.06
11/10/2015,1517.26,183233.27
08/10/2015,1519.72,513440.6
07/10/2015,1534.86,670075.13
06/10/2015,1513.47,645991.55
01/10/2015,1488.54,1153307.19
30/09/2015,1490.98,671987.02
29/09/2015,1490.08,783029.82
24/09/2015,1524.08,1848112.59
21/09/2015,1579.34,586539.82
20/09/2015,1570.92,288933.8
17/09/2015,1594.83,576048.22
16/09/2015,1595.26,691745.03
10/09/2015,1593.67,1485645.89
09/09/2015,1598.16,622768.25
08/09/2015,1608.04,661519.74
07/09/2015,1602.53,415241.47
06/09/2015,1608.49,248107.29
03/09/2015,1606.26,520799.7
02/09/2015,1592.33,551786.7
01/09/2015,1563.06,684366.72
31/08/2015,1578.48,1057233.3
30/08/2015,1605.09,243442.72
27/08/2015,1596.56,1620324.03
26/08/2015,1591.19,641501.37
25/08/2015,1609.16,897423.35
24/08/2015,1568.68,1306247.29
23/08/2015,1625.97,530200.93
20/08/2015,1695.11,550923.16
19/08/2015,1708.71,500725.84
18/08/2015,1720.28,378279.08
17/08/2015,1717,465931.07
16/08/2015,1719.09,195934.99
13/08/2015,1711.66,687565.62
12/08/2015,1700.38,529527.4
11/08/2015,1711.9,487873.34
10/08/2015,1722.8,558144.76
09/08/2015,1712.53,295443.42
06/08/2015,1716.65,554423.27
05/08/2015,1723.56,479673.95
04/08/2015,1711.92,580115.57
03/08/2015,1718.07,1071476.28
02/08/2015,1714.59,177776.01
30/07/2015,1712.61,1410940.17
29/07/2015,1717.72,637685.71
28/07/2015,1710.32,826380.3
27/07/2015,1697.92,1462494.82
23/07/2015,1702.05,905453.09
22/07/2015,1701.19,476151.08
21/07/2015,1710.9,440739.44
20/07/2015,1712.37,546616.52
19/07/2015,1705.93,180447.68
16/07/2015,1694.07,501810.12
15/07/2015,1685.41,331741.52
14/07/2015,1681.41,510083.89
13/07/2015,1680.99,599100.03
12/07/2015,1661.26,184960.9
09/07/2015,1658.06,520015.56
08/07/2015,1641.05,445689.34
07/07/2015,1655.69,419815.26
06/07/2015,1658.64,371356.42
05/07/2015,1653.21,133880.06
02/07/2015,1663.9,500185.9
01/07/2015,1673.69,386277.48
30/06/2015,1648.8,553968.28
29/06/2015,1641.43,571209.61
28/06/2015,1641.52,325597.93
25/06/2015,1671.33,1746131.14
24/06/2015,1682.32,562956.29
23/06/2015,1689.19,575029.47
22/06/2015,1697.13,661636.27
21/06/2015,1703.52,213347.01
18/06/2015,1684.9,696303.93
17/06/2015,1688.12,467413.79
16/06/2015,1688.05,490503.01
15/06/2015,1674.05,651589.66
14/06/2015,1691.66,1028666.33
11/06/2015,1697.13,764763.89
10/06/2015,1686.02,663055.78
09/06/2015,1691.56,697236.45
08/06/2015,1707.38,606281.51
07/06/2015,1703.32,336013.64
04/06/2015,1696.74,905438.34
03/06/2015,1704.92,528069.45
02/06/2015,1693,391941.7
01/06/2015,1694.25,676059.15
31/05/2015,1688.15,463324.55
28/05/2015,1677.03,2622928.15
27/05/2015,1686.78,698087.69
26/05/2015,1690.72,653532.55
25/05/2015,1707.74,467369.64
21/05/2015,1715.58,770718.59
20/05/2015,1705.94,741862.3
19/05/2015,1708.43,901532.44
18/05/2015,1683.05,724257.6
17/05/2015,1664.21,252017.9
14/05/2015,1658.69,648499.1
13/05/2015,1659.22,632954.17
12/05/2015,1638.83,598323.78
11/05/2015,1649.31,521980.58
10/05/2015,1650.75,247214.49
07/05/2015,1632.78,826058.55
06/05/2015,1622.31,502150.02
05/05/2015,1630.75,440100.11
04/05/2015,1643.91,388819.81
03/05/2015,1634.32,206741.77
30/04/2015,1644.85,857056.52
29/04/2015,1648.56,574646.47
28/04/2015,1659.99,794823.53
27/04/2015,1684.46,665961.97
26/04/2015,1687.85,476649.39
21/04/2015,1683.35,1998482.4
20/04/2015,1679.46,765107
19/04/2015,1667.8,393437.88
16/04/2015,1686.31,695543.12
15/04/2015,1686.6,650392.29
14/04/2015,1678.82,621850.84
13/04/2015,1689.34,765295.4
12/04/2015,1680.96,894126.47
08/04/2015,1650.84,440449.1
07/04/2015,1660.75,399242.32
06/04/2015,1643.93,175188.39
05/04/2015,1642.15,156906.27
02/04/2015,1640.87,554525.23
01/04/2015,1630.83,557393.33
31/03/2015,1625.77,591047.74
30/03/2015,1619.94,730704.74
29/03/2015,1613.38,200518.25
26/03/2015,1594.18,1555415.58
25/03/2015,1611.44,692356.35
24/03/2015,1608.61,919410.37
23/03/2015,1620.35,784354.46
22/03/2015,1622.59,532794.57
19/03/2015,1601.2,1094642.72
18/03/2015,1578.9,818317.24
16/03/2015,1563.2,708794.91
15/03/2015,1553.74,484823.79
12/03/2015,1565.75,1464136.89
11/03/2015,1561.81,668938.59
10/03/2015,1546.27,623233.61
09/03/2015,1550.33,565755.38
08/03/2015,1537.69,183792.61
04/03/2015,1529.78,544075.96
03/03/2015,1526.59,620025.26
02/03/2015,1535.6,695623.77
01/03/2015,1535.17,314182.86
26/02/2015,1517.94,1335691.99
25/02/2015,1508.5,540963.36
24/02/2015,1501.15,639556.62
23/02/2015,1503.34,612004.22
22/02/2015,1495.54,205262.17
19/02/2015,1485.78,691034.44
18/02/2015,1483.67,606066.25
17/02/2015,1474.95,578198.78
16/02/2015,1472.98,492473.37
15/02/2015,1460.04,211859.21
12/02/2015,1452.46,1719735.67
11/02/2015,1457.47,1255146.25
10/02/2015,1462.15,437542.54
09/02/2015,1458.1,546802.63
08/02/2015,1461.98,242196.22
05/02/2015,1461.33,546774.53
04/02/2015,1457.18,470172.21
03/02/2015,1455.27,535683.75
02/02/2015,1446.41,539330.11
01/02/2015,1446.43,208050.29
29/01/2015,1447.85,1195816.09
28/01/2015,1453.17,352849.16
27/01/2015,1455.25,567407.92
26/01/2015,1460.44,618554.32
25/01/2015,1459.56,577455.3
22/01/2015,1455.66,755137.76
21/01/2015,1458.76,558279.77
20/01/2015,1459.74,516081.86
19/01/2015,1458.75,483880.2
18/01/2015,1466.94,198663.06
